TRACE #1
--------------------------
{'x': 0.0, 'y': 0.0}
{'x': 1366220011.0, 'y': 1366220011.0, 'n': 813.0}
{'x': 0.0, 'y': 1366220011.0, 'n': 813.0}
{'x': 0.0, 'y': 1300678872.0, 'n': 813.0}
{'x': 0.0, 'y': 1300678872.0, 'n': 813.0}
{'x': 1300678872.0, 'y': 1300678872.0, 'n': 813.0}
{'x': 0.0, 'y': 1300678872.0, 'n': 813.0}
{'x': 0.0, 'y': 532291848.0, 'n': 813.0}
{'x': 0.0, 'y': 532291848.0, 'n': 813.0}
{'x': 532291848.0, 'y': 532291848.0, 'n': 813.0}
{'x': 0.0, 'y': 532291848.0, 'n': 813.0}
{'x': 0.0, 'y': 1627588496.0, 'n': 813.0}
{'x': 0.0, 'y': 1627588496.0, 'n': 813.0}
{'x': 1627588496.0, 'y': 1627588496.0, 'n': 813.0}
{'x': 0.0, 'y': 1627588496.0, 'n': 813.0}
{'x': 0.0, 'y': 183405308.0, 'n': 813.0}
{'x': 0.0, 'y': 183405308.0, 'n': 813.0}
{'x': 183405308.0, 'y': 183405308.0, 'n': 813.0}
{'x': 0.0, 'y': 183405308.0, 'n': 813.0}
{'x': 0.0, 'y': 1153879095.0, 'n': 813.0}
{'x': 0.0, 'y': 1153879095.0, 'n': 813.0}
{'x': 1153879095.0, 'y': 1153879095.0, 'n': 813.0}
{'x': 0.0, 'y': 1153879095.0, 'n': 813.0}
{'x': 0.0, 'y': 619265628.0, 'n': 813.0}
{'x': 0.0, 'y': 619265628.0, 'n': 813.0}
{'x': 619265628.0, 'y': 619265628.0, 'n': 813.0}
{'x': 0.0, 'y': 619265628.0, 'n': 813.0}
{'x': 0.0, 'y': 190595057.0, 'n': 813.0}
{'x': 0.0, 'y': 190595057.0, 'n': 813.0}
{'x': 190595057.0, 'y': 190595057.0, 'n': 813.0}
{'x': 0.0, 'y': 190595057.0, 'n': 813.0}
{'x': 0.0, 'y': 1064696518.0, 'n': 813.0}
{'x': 0.0, 'y': 1064696518.0, 'n': 813.0}
{'x': 1064696518.0, 'y': 1064696518.0, 'n': 813.0}
{'x': 0.0, 'y': 1064696518.0, 'n': 813.0}
{'x': 0.0, 'y': 2083195678.0, 'n': 813.0}
{'x': 0.0, 'y': 2083195678.0, 'n': 813.0}
{'x': 2083195678.0, 'y': 2083195678.0, 'n': 813.0}
{'x': 0.0, 'y': 2083195678.0, 'n': 813.0}
{'x': 0.0, 'y': 1258806782.0, 'n': 813.0}
{'x': 0.0, 'y': 1258806782.0, 'n': 813.0}
{'x': 1258806782.0, 'y': 1258806782.0, 'n': 813.0}
{'x': 0.0, 'y': 1258806782.0, 'n': 813.0}
{'x': 0.0, 'y': 2086842428.0, 'n': 813.0}
{'x': 0.0, 'y': 2086842428.0, 'n': 813.0}
{'x': 2086842428.0, 'y': 2086842428.0, 'n': 813.0}
{'x': 0.0, 'y': 2086842428.0, 'n': 813.0}
{'x': 0.0, 'y': 1390045902.0, 'n': 813.0}
{'x': 0.0, 'y': 1390045902.0, 'n': 813.0}
{'x': 1390045902.0, 'y': 1390045902.0, 'n': 813.0}
{'x': 0.0, 'y': 1390045902.0, 'n': 813.0}
{'x': 0.0, 'y': 2077208189.0, 'n': 813.0}
{'x': 0.0, 'y': 2077208189.0, 'n': 813.0}
{'x': 2077208189.0, 'y': 2077208189.0, 'n': 813.0}
{'x': 0.0, 'y': 2077208189.0, 'n': 813.0}
{'x': 0.0, 'y': 1971226186.0, 'n': 813.0}
{'x': 0.0, 'y': 1971226186.0, 'n': 813.0}
{'x': 1971226186.0, 'y': 1971226186.0, 'n': 813.0}
{'x': 0.0, 'y': 1971226186.0, 'n': 813.0}
{'x': 0.0, 'y': 1442832126.0, 'n': 813.0}
{'x': 0.0, 'y': 1442832126.0, 'n': 813.0}
{'x': 1442832126.0, 'y': 1442832126.0, 'n': 813.0}
{'x': 0.0, 'y': 1442832126.0, 'n': 813.0}
{'x': 0.0, 'y': 360646933.0, 'n': 813.0}
{'x': 0.0, 'y': 360646933.0, 'n': 813.0}
{'x': 360646933.0, 'y': 360646933.0, 'n': 813.0}
{'x': 0.0, 'y': 360646933.0, 'n': 813.0}
{'x': 0.0, 'y': 1049511609.0, 'n': 813.0}
{'x': 0.0, 'y': 1049511609.0, 'n': 813.0}
{'x': 1049511609.0, 'y': 1049511609.0, 'n': 813.0}
{'x': 0.0, 'y': 1049511609.0, 'n': 813.0}
{'x': 0.0, 'y': 164462110.0, 'n': 813.0}
{'x': 0.0, 'y': 164462110.0, 'n': 813.0}
{'x': 164462110.0, 'y': 164462110.0, 'n': 813.0}
{'x': 0.0, 'y': 164462110.0, 'n': 813.0}
{'x': 0.0, 'y': 777725567.0, 'n': 813.0}
{'x': 0.0, 'y': 777725567.0, 'n': 813.0}
{'x': 777725567.0, 'y': 777725567.0, 'n': 813.0}
{'x': 0.0, 'y': 777725567.0, 'n': 813.0}
{'x': 0.0, 'y': 1796441452.0, 'n': 813.0}
{'x': 0.0, 'y': 1796441452.0, 'n': 813.0}
{'x': 1796441452.0, 'y': 1796441452.0, 'n': 813.0}
{'x': 0.0, 'y': 1796441452.0, 'n': 813.0}
{'x': 0.0, 'y': 1399358039.0, 'n': 813.0}
{'x': 0.0, 'y': 1399358039.0, 'n': 813.0}
{'x': 1399358039.0, 'y': 1399358039.0, 'n': 813.0}
{'x': 0.0, 'y': 1399358039.0, 'n': 813.0}
{'x': 0.0, 'y': 214114518.0, 'n': 813.0}
{'x': 0.0, 'y': 214114518.0, 'n': 813.0}
{'x': 214114518.0, 'y': 214114518.0, 'n': 813.0}
{'x': 0.0, 'y': 214114518.0, 'n': 813.0}
{'x': 0.0, 'y': 398243830.0, 'n': 813.0}
{'x': 0.0, 'y': 398243830.0, 'n': 813.0}
{'x': 398243830.0, 'y': 398243830.0, 'n': 813.0}
{'x': 0.0, 'y': 398243830.0, 'n': 813.0}
{'x': 0.0, 'y': 424928409.0, 'n': 813.0}
{'x': 0.0, 'y': 424928409.0, 'n': 813.0}
{'x': 424928409.0, 'y': 424928409.0, 'n': 813.0}
{'x': 0.0, 'y': 424928409.0, 'n': 813.0}
{'x': 0.0, 'y': 787371326.0, 'n': 813.0}
{'x': 0.0, 'y': 787371326.0, 'n': 813.0}
{'x': 787371326.0, 'y': 787371326.0, 'n': 813.0}
{'x': 0.0, 'y': 787371326.0, 'n': 813.0}
{'x': 0.0, 'y': 581149748.0, 'n': 813.0}
{'x': 0.0, 'y': 581149748.0, 'n': 813.0}
{'x': 581149748.0, 'y': 581149748.0, 'n': 813.0}
{'x': 0.0, 'y': 581149748.0, 'n': 813.0}
{'x': 0.0, 'y': 821871896.0, 'n': 813.0}
{'x': 0.0, 'y': 821871896.0, 'n': 813.0}
{'x': 821871896.0, 'y': 821871896.0, 'n': 813.0}
{'x': 0.0, 'y': 821871896.0, 'n': 813.0}
{'x': 0.0, 'y': 1321567189.0, 'n': 813.0}
{'x': 0.0, 'y': 1321567189.0, 'n': 813.0}
{'x': 1321567189.0, 'y': 1321567189.0, 'n': 813.0}
{'x': 0.0, 'y': 1321567189.0, 'n': 813.0}
{'x': 0.0, 'y': 1305247882.0, 'n': 813.0}
{'x': 0.0, 'y': 1305247882.0, 'n': 813.0}
{'x': 1305247882.0, 'y': 1305247882.0, 'n': 813.0}
{'x': 0.0, 'y': 1305247882.0, 'n': 813.0}
{'x': 0.0, 'y': 1327812376.0, 'n': 813.0}
{'x': 0.0, 'y': 1327812376.0, 'n': 813.0}
{'x': 1327812376.0, 'y': 1327812376.0, 'n': 813.0}
{'x': 0.0, 'y': 1327812376.0, 'n': 813.0}
{'x': 0.0, 'y': 540303552.0, 'n': 813.0}
{'x': 0.0, 'y': 540303552.0, 'n': 813.0}
{'x': 540303552.0, 'y': 540303552.0, 'n': 813.0}
{'x': 0.0, 'y': 540303552.0, 'n': 813.0}
{'x': 0.0, 'y': 458443106.0, 'n': 813.0}
{'x': 0.0, 'y': 458443106.0, 'n': 813.0}
{'x': 458443106.0, 'y': 458443106.0, 'n': 813.0}
{'x': 0.0, 'y': 458443106.0, 'n': 813.0}
{'x': 0.0, 'y': 1860104224.0, 'n': 813.0}
{'x': 0.0, 'y': 1860104224.0, 'n': 813.0}
{'x': 1860104224.0, 'y': 1860104224.0, 'n': 813.0}
{'x': 0.0, 'y': 1860104224.0, 'n': 813.0}
{'x': 0.0, 'y': 20408400.0, 'n': 813.0}
{'x': 0.0, 'y': 20408400.0, 'n': 813.0}
{'x': 20408400.0, 'y': 20408400.0, 'n': 813.0}
{'x': 0.0, 'y': 20408400.0, 'n': 813.0}
{'x': 0.0, 'y': 641848414.0, 'n': 813.0}
{'x': 0.0, 'y': 641848414.0, 'n': 813.0}
{'x': 641848414.0, 'y': 641848414.0, 'n': 813.0}
{'x': 0.0, 'y': 641848414.0, 'n': 813.0}
{'x': 0.0, 'y': 866499671.0, 'n': 813.0}
{'x': 0.0, 'y': 866499671.0, 'n': 813.0}
{'x': 866499671.0, 'y': 866499671.0, 'n': 813.0}
{'x': 0.0, 'y': 866499671.0, 'n': 813.0}
{'x': 0.0, 'y': 639674028.0, 'n': 813.0}
{'x': 0.0, 'y': 639674028.0, 'n': 813.0}
{'x': 639674028.0, 'y': 639674028.0, 'n': 813.0}
{'x': 0.0, 'y': 639674028.0, 'n': 813.0}
{'x': 0.0, 'y': 832443471.0, 'n': 813.0}
{'x': 0.0, 'y': 832443471.0, 'n': 813.0}
{'x': 832443471.0, 'y': 832443471.0, 'n': 813.0}
{'x': 0.0, 'y': 832443471.0, 'n': 813.0}
{'x': 0.0, 'y': 1931196189.0, 'n': 813.0}
{'x': 0.0, 'y': 1931196189.0, 'n': 813.0}
{'x': 1931196189.0, 'y': 1931196189.0, 'n': 813.0}
{'x': 0.0, 'y': 1931196189.0, 'n': 813.0}
{'x': 0.0, 'y': 575386058.0, 'n': 813.0}
{'x': 0.0, 'y': 575386058.0, 'n': 813.0}
{'x': 575386058.0, 'y': 575386058.0, 'n': 813.0}
{'x': 0.0, 'y': 575386058.0, 'n': 813.0}
{'x': 0.0, 'y': 2091250253.0, 'n': 813.0}
{'x': 0.0, 'y': 2091250253.0, 'n': 813.0}
{'x': 2091250253.0, 'y': 2091250253.0, 'n': 813.0}
{'x': 0.0, 'y': 2091250253.0, 'n': 813.0}
{'x': 0.0, 'y': 1870554970.0, 'n': 813.0}
{'x': 0.0, 'y': 1870554970.0, 'n': 813.0}
{'x': 1870554970.0, 'y': 1870554970.0, 'n': 813.0}
{'x': 0.0, 'y': 1870554970.0, 'n': 813.0}
{'x': 0.0, 'y': 1965431961.0, 'n': 813.0}
{'x': 0.0, 'y': 1965431961.0, 'n': 813.0}
{'x': 1965431961.0, 'y': 1965431961.0, 'n': 813.0}
{'x': 0.0, 'y': 1965431961.0, 'n': 813.0}
{'x': 0.0, 'y': 2020974794.0, 'n': 813.0}
{'x': 0.0, 'y': 2020974794.0, 'n': 813.0}
{'x': 2020974794.0, 'y': 2020974794.0, 'n': 813.0}
{'x': 0.0, 'y': 2020974794.0, 'n': 813.0}
{'x': 0.0, 'y': 1694297508.0, 'n': 813.0}
{'x': 0.0, 'y': 1694297508.0, 'n': 813.0}
{'x': 1694297508.0, 'y': 1694297508.0, 'n': 813.0}
{'x': 0.0, 'y': 1694297508.0, 'n': 813.0}
{'x': 0.0, 'y': 1260780439.0, 'n': 813.0}
{'x': 0.0, 'y': 1260780439.0, 'n': 813.0}
{'x': 1260780439.0, 'y': 1260780439.0, 'n': 813.0}
{'x': 0.0, 'y': 1260780439.0, 'n': 813.0}
{'x': 0.0, 'y': 234138079.0, 'n': 813.0}
{'x': 0.0, 'y': 234138079.0, 'n': 813.0}
{'x': 234138079.0, 'y': 234138079.0, 'n': 813.0}
{'x': 0.0, 'y': 234138079.0, 'n': 813.0}
{'x': 0.0, 'y': 596325469.0, 'n': 813.0}
{'x': 0.0, 'y': 596325469.0, 'n': 813.0}
{'x': 596325469.0, 'y': 596325469.0, 'n': 813.0}
{'x': 0.0, 'y': 596325469.0, 'n': 813.0}
{'x': 0.0, 'y': 1425242549.0, 'n': 813.0}
{'x': 0.0, 'y': 1425242549.0, 'n': 813.0}
{'x': 1425242549.0, 'y': 1425242549.0, 'n': 813.0}
{'x': 0.0, 'y': 1425242549.0, 'n': 813.0}
{'x': 0.0, 'y': 1011863646.0, 'n': 813.0}
{'x': 0.0, 'y': 1011863646.0, 'n': 813.0}
{'x': 1011863646.0, 'y': 1011863646.0, 'n': 813.0}
{'x': 0.0, 'y': 1011863646.0, 'n': 813.0}
{'x': 0.0, 'y': 245283274.0, 'n': 813.0}
{'x': 0.0, 'y': 245283274.0, 'n': 813.0}
{'x': 245283274.0, 'y': 245283274.0, 'n': 813.0}
{'x': 0.0, 'y': 245283274.0, 'n': 813.0}
{'x': 0.0, 'y': 677116941.0, 'n': 813.0}
{'x': 0.0, 'y': 677116941.0, 'n': 813.0}
{'x': 677116941.0, 'y': 677116941.0, 'n': 813.0}
{'x': 0.0, 'y': 677116941.0, 'n': 813.0}
{'x': 0.0, 'y': 1225978164.0, 'n': 813.0}
{'x': 0.0, 'y': 1225978164.0, 'n': 813.0}
{'x': 1225978164.0, 'y': 1225978164.0, 'n': 813.0}
{'x': 0.0, 'y': 1225978164.0, 'n': 813.0}
{'x': 0.0, 'y': 643527104.0, 'n': 813.0}
{'x': 0.0, 'y': 643527104.0, 'n': 813.0}
{'x': 643527104.0, 'y': 643527104.0, 'n': 813.0}
{'x': 0.0, 'y': 643527104.0, 'n': 813.0}
{'x': 0.0, 'y': 1102045350.0, 'n': 813.0}
{'x': 0.0, 'y': 1102045350.0, 'n': 813.0}
{'x': 1102045350.0, 'y': 1102045350.0, 'n': 813.0}
{'x': 0.0, 'y': 1102045350.0, 'n': 813.0}
{'x': 0.0, 'y': 2013349491.0, 'n': 813.0}
{'x': 0.0, 'y': 2013349491.0, 'n': 813.0}
{'x': 2013349491.0, 'y': 2013349491.0, 'n': 813.0}
{'x': 0.0, 'y': 2013349491.0, 'n': 813.0}
{'x': 0.0, 'y': 1224676852.0, 'n': 813.0}
{'x': 0.0, 'y': 1224676852.0, 'n': 813.0}
{'x': 1224676852.0, 'y': 1224676852.0, 'n': 813.0}
{'x': 0.0, 'y': 1224676852.0, 'n': 813.0}
{'x': 0.0, 'y': 1923917246.0, 'n': 813.0}
{'x': 0.0, 'y': 1923917246.0, 'n': 813.0}
{'x': 1923917246.0, 'y': 1923917246.0, 'n': 813.0}
{'x': 0.0, 'y': 1923917246.0, 'n': 813.0}
{'x': 0.0, 'y': 1187433032.0, 'n': 813.0}
{'x': 0.0, 'y': 1187433032.0, 'n': 813.0}
{'x': 1187433032.0, 'y': 1187433032.0, 'n': 813.0}
{'x': 0.0, 'y': 1187433032.0, 'n': 813.0}
{'x': 0.0, 'y': 382441086.0, 'n': 813.0}
{'x': 0.0, 'y': 382441086.0, 'n': 813.0}
{'x': 382441086.0, 'y': 382441086.0, 'n': 813.0}
{'x': 0.0, 'y': 382441086.0, 'n': 813.0}
{'x': 0.0, 'y': 1104245975.0, 'n': 813.0}
{'x': 0.0, 'y': 1104245975.0, 'n': 813.0}
{'x': 1104245975.0, 'y': 1104245975.0, 'n': 813.0}
{'x': 0.0, 'y': 1104245975.0, 'n': 813.0}
{'x': 0.0, 'y': 1727736584.0, 'n': 813.0}
{'x': 0.0, 'y': 1727736584.0, 'n': 813.0}
{'x': 1727736584.0, 'y': 1727736584.0, 'n': 813.0}
{'x': 0.0, 'y': 1727736584.0, 'n': 813.0}
{'x': 0.0, 'y': 840884192.0, 'n': 813.0}
{'x': 0.0, 'y': 840884192.0, 'n': 813.0}
{'x': 840884192.0, 'y': 840884192.0, 'n': 813.0}
{'x': 0.0, 'y': 840884192.0, 'n': 813.0}
{'x': 0.0, 'y': 816866551.0, 'n': 813.0}
{'x': 0.0, 'y': 816866551.0, 'n': 813.0}
{'x': 816866551.0, 'y': 816866551.0, 'n': 813.0}
{'x': 0.0, 'y': 816866551.0, 'n': 813.0}
{'x': 0.0, 'y': 1748144984.0, 'n': 813.0}
{'x': 0.0, 'y': 1748144984.0, 'n': 813.0}
{'x': 1748144984.0, 'y': 1748144984.0, 'n': 813.0}
{'x': 0.0, 'y': 1748144984.0, 'n': 813.0}
{'x': 0.0, 'y': 1482732606.0, 'n': 813.0}
{'x': 0.0, 'y': 1482732606.0, 'n': 813.0}
{'x': 1482732606.0, 'y': 1482732606.0, 'n': 813.0}
{'x': 0.0, 'y': 1482732606.0, 'n': 813.0}
{'x': 0.0, 'y': 1683366223.0, 'n': 813.0}
{'x': 0.0, 'y': 1683366223.0, 'n': 813.0}
{'x': 1683366223.0, 'y': 1683366223.0, 'n': 813.0}
{'x': 0.0, 'y': 1683366223.0, 'n': 813.0}
{'x': 0.0, 'y': 240335365.0, 'n': 813.0}
{'x': 0.0, 'y': 240335365.0, 'n': 813.0}
{'x': 240335365.0, 'y': 240335365.0, 'n': 813.0}
{'x': 0.0, 'y': 240335365.0, 'n': 813.0}
{'x': 0.0, 'y': 167692429.0, 'n': 813.0}
{'x': 0.0, 'y': 167692429.0, 'n': 813.0}
{'x': 167692429.0, 'y': 167692429.0, 'n': 813.0}
{'x': 0.0, 'y': 167692429.0, 'n': 813.0}
{'x': 0.0, 'y': 1467078764.0, 'n': 813.0}
{'x': 0.0, 'y': 1467078764.0, 'n': 813.0}
{'x': 1467078764.0, 'y': 1467078764.0, 'n': 813.0}
{'x': 0.0, 'y': 1467078764.0, 'n': 813.0}
{'x': 0.0, 'y': 815721423.0, 'n': 813.0}
{'x': 0.0, 'y': 815721423.0, 'n': 813.0}
{'x': 815721423.0, 'y': 815721423.0, 'n': 813.0}
{'x': 0.0, 'y': 815721423.0, 'n': 813.0}
{'x': 0.0, 'y': 111459034.0, 'n': 813.0}
{'x': 0.0, 'y': 111459034.0, 'n': 813.0}
{'x': 111459034.0, 'y': 111459034.0, 'n': 813.0}
{'x': 0.0, 'y': 111459034.0, 'n': 813.0}
{'x': 0.0, 'y': 1190150086.0, 'n': 813.0}
{'x': 0.0, 'y': 1190150086.0, 'n': 813.0}
{'x': 1190150086.0, 'y': 1190150086.0, 'n': 813.0}
{'x': 0.0, 'y': 1190150086.0, 'n': 813.0}
{'x': 0.0, 'y': 633669736.0, 'n': 813.0}
{'x': 0.0, 'y': 633669736.0, 'n': 813.0}
{'x': 633669736.0, 'y': 633669736.0, 'n': 813.0}
{'x': 0.0, 'y': 633669736.0, 'n': 813.0}
{'x': 0.0, 'y': 2132433829.0, 'n': 813.0}
{'x': 0.0, 'y': 2132433829.0, 'n': 813.0}
{'x': 2132433829.0, 'y': 2132433829.0, 'n': 813.0}
{'x': 0.0, 'y': 2132433829.0, 'n': 813.0}
{'x': 0.0, 'y': 736963947.0, 'n': 813.0}
{'x': 0.0, 'y': 736963947.0, 'n': 813.0}
{'x': 736963947.0, 'y': 736963947.0, 'n': 813.0}
{'x': 0.0, 'y': 736963947.0, 'n': 813.0}
{'x': 0.0, 'y': 1894450175.0, 'n': 813.0}
{'x': 0.0, 'y': 1894450175.0, 'n': 813.0}
{'x': 1894450175.0, 'y': 1894450175.0, 'n': 813.0}
{'x': 0.0, 'y': 1894450175.0, 'n': 813.0}
{'x': 0.0, 'y': 219088260.0, 'n': 813.0}
{'x': 0.0, 'y': 219088260.0, 'n': 813.0}
{'x': 219088260.0, 'y': 219088260.0, 'n': 813.0}
{'x': 0.0, 'y': 219088260.0, 'n': 813.0}
{'x': 0.0, 'y': 1333289416.0, 'n': 813.0}
{'x': 0.0, 'y': 1333289416.0, 'n': 813.0}
{'x': 1333289416.0, 'y': 1333289416.0, 'n': 813.0}
{'x': 0.0, 'y': 1333289416.0, 'n': 813.0}
{'x': 0.0, 'y': 1172209077.0, 'n': 813.0}
{'x': 0.0, 'y': 1172209077.0, 'n': 813.0}
{'x': 1172209077.0, 'y': 1172209077.0, 'n': 813.0}


TRACE #19
--------------------------
{'x': 0.0, 'y': 0.0}
{'x': 0.0, 'y': 0.0, 'n': 762.0}
{'x': 0.0, 'y': 0.0, 'n': 762.0}
{'x': 0.0, 'y': 0.0, 'n': 762.0}
{'x': 0.0, 'y': 2060881475.0, 'n': 762.0}
{'x': 0.0, 'y': 2060881475.0, 'n': 762.0}
{'x': 2060881475.0, 'y': 2060881475.0, 'n': 762.0}
{'x': 0.0, 'y': 2060881475.0, 'n': 762.0}
{'x': 0.0, 'y': 222930850.0, 'n': 762.0}
{'x': 0.0, 'y': 222930850.0, 'n': 762.0}
{'x': 222930850.0, 'y': 222930850.0, 'n': 762.0}
{'x': 0.0, 'y': 222930850.0, 'n': 762.0}
{'x': 0.0, 'y': 1204171496.0, 'n': 762.0}
{'x': 0.0, 'y': 1204171496.0, 'n': 762.0}
{'x': 1204171496.0, 'y': 1204171496.0, 'n': 762.0}
{'x': 0.0, 'y': 1204171496.0, 'n': 762.0}
{'x': 0.0, 'y': 1854582166.0, 'n': 762.0}
{'x': 0.0, 'y': 1854582166.0, 'n': 762.0}
{'x': 1854582166.0, 'y': 1854582166.0, 'n': 762.0}
{'x': 0.0, 'y': 1854582166.0, 'n': 762.0}
{'x': 0.0, 'y': 1121270285.0, 'n': 762.0}
{'x': 0.0, 'y': 1121270285.0, 'n': 762.0}
{'x': 1121270285.0, 'y': 1121270285.0, 'n': 762.0}
{'x': 0.0, 'y': 1121270285.0, 'n': 762.0}
{'x': 0.0, 'y': 151016415.0, 'n': 762.0}
{'x': 0.0, 'y': 151016415.0, 'n': 762.0}
{'x': 151016415.0, 'y': 151016415.0, 'n': 762.0}
{'x': 0.0, 'y': 151016415.0, 'n': 762.0}
{'x': 0.0, 'y': 985208823.0, 'n': 762.0}
{'x': 0.0, 'y': 985208823.0, 'n': 762.0}
{'x': 985208823.0, 'y': 985208823.0, 'n': 762.0}
{'x': 0.0, 'y': 985208823.0, 'n': 762.0}
{'x': 0.0, 'y': 1300305390.0, 'n': 762.0}
{'x': 0.0, 'y': 1300305390.0, 'n': 762.0}
{'x': 1300305390.0, 'y': 1300305390.0, 'n': 762.0}
{'x': 0.0, 'y': 1300305390.0, 'n': 762.0}
{'x': 0.0, 'y': 1887657163.0, 'n': 762.0}
{'x': 0.0, 'y': 1887657163.0, 'n': 762.0}
{'x': 1887657163.0, 'y': 1887657163.0, 'n': 762.0}
{'x': 0.0, 'y': 1887657163.0, 'n': 762.0}
{'x': 0.0, 'y': 1060871145.0, 'n': 762.0}
{'x': 0.0, 'y': 1060871145.0, 'n': 762.0}
{'x': 1060871145.0, 'y': 1060871145.0, 'n': 762.0}
{'x': 0.0, 'y': 1060871145.0, 'n': 762.0}
{'x': 0.0, 'y': 329167960.0, 'n': 762.0}
{'x': 0.0, 'y': 329167960.0, 'n': 762.0}
{'x': 329167960.0, 'y': 329167960.0, 'n': 762.0}
{'x': 0.0, 'y': 329167960.0, 'n': 762.0}
{'x': 0.0, 'y': 1484925908.0, 'n': 762.0}
{'x': 0.0, 'y': 1484925908.0, 'n': 762.0}
{'x': 1484925908.0, 'y': 1484925908.0, 'n': 762.0}
{'x': 0.0, 'y': 1484925908.0, 'n': 762.0}
{'x': 0.0, 'y': 2024958009.0, 'n': 762.0}
{'x': 0.0, 'y': 2024958009.0, 'n': 762.0}
{'x': 2024958009.0, 'y': 2024958009.0, 'n': 762.0}
{'x': 0.0, 'y': 2024958009.0, 'n': 762.0}
{'x': 0.0, 'y': 1873080331.0, 'n': 762.0}
{'x': 0.0, 'y': 1873080331.0, 'n': 762.0}
{'x': 1873080331.0, 'y': 1873080331.0, 'n': 762.0}
{'x': 0.0, 'y': 1873080331.0, 'n': 762.0}
{'x': 0.0, 'y': 392515061.0, 'n': 762.0}
{'x': 0.0, 'y': 392515061.0, 'n': 762.0}
{'x': 392515061.0, 'y': 392515061.0, 'n': 762.0}
{'x': 0.0, 'y': 392515061.0, 'n': 762.0}
{'x': 0.0, 'y': 819108797.0, 'n': 762.0}
{'x': 0.0, 'y': 819108797.0, 'n': 762.0}
{'x': 819108797.0, 'y': 819108797.0, 'n': 762.0}
{'x': 0.0, 'y': 819108797.0, 'n': 762.0}
{'x': 0.0, 'y': 1322135184.0, 'n': 762.0}
{'x': 0.0, 'y': 1322135184.0, 'n': 762.0}
{'x': 1322135184.0, 'y': 1322135184.0, 'n': 762.0}
{'x': 0.0, 'y': 1322135184.0, 'n': 762.0}
{'x': 0.0, 'y': 683055137.0, 'n': 762.0}
{'x': 0.0, 'y': 683055137.0, 'n': 762.0}
{'x': 683055137.0, 'y': 683055137.0, 'n': 762.0}
{'x': 0.0, 'y': 683055137.0, 'n': 762.0}
{'x': 0.0, 'y': 748547565.0, 'n': 762.0}
{'x': 0.0, 'y': 748547565.0, 'n': 762.0}
{'x': 748547565.0, 'y': 748547565.0, 'n': 762.0}
{'x': 0.0, 'y': 748547565.0, 'n': 762.0}
{'x': 0.0, 'y': 1407798913.0, 'n': 762.0}
{'x': 0.0, 'y': 1407798913.0, 'n': 762.0}
{'x': 1407798913.0, 'y': 1407798913.0, 'n': 762.0}
{'x': 0.0, 'y': 1407798913.0, 'n': 762.0}
{'x': 0.0, 'y': 1839046854.0, 'n': 762.0}
{'x': 0.0, 'y': 1839046854.0, 'n': 762.0}
{'x': 1839046854.0, 'y': 1839046854.0, 'n': 762.0}
{'x': 0.0, 'y': 1839046854.0, 'n': 762.0}
{'x': 0.0, 'y': 1872517318.0, 'n': 762.0}
{'x': 0.0, 'y': 1872517318.0, 'n': 762.0}
{'x': 1872517318.0, 'y': 1872517318.0, 'n': 762.0}
{'x': 0.0, 'y': 1872517318.0, 'n': 762.0}
{'x': 0.0, 'y': 264071565.0, 'n': 762.0}
{'x': 0.0, 'y': 264071565.0, 'n': 762.0}
{'x': 264071565.0, 'y': 264071565.0, 'n': 762.0}
{'x': 0.0, 'y': 264071565.0, 'n': 762.0}
{'x': 0.0, 'y': 2119711169.0, 'n': 762.0}
{'x': 0.0, 'y': 2119711169.0, 'n': 762.0}
{'x': 2119711169.0, 'y': 2119711169.0, 'n': 762.0}
{'x': 0.0, 'y': 2119711169.0, 'n': 762.0}
{'x': 0.0, 'y': 517445781.0, 'n': 762.0}
{'x': 0.0, 'y': 517445781.0, 'n': 762.0}
{'x': 517445781.0, 'y': 517445781.0, 'n': 762.0}
{'x': 0.0, 'y': 517445781.0, 'n': 762.0}
{'x': 0.0, 'y': 10034668.0, 'n': 762.0}
{'x': 0.0, 'y': 10034668.0, 'n': 762.0}
{'x': 10034668.0, 'y': 10034668.0, 'n': 762.0}
{'x': 0.0, 'y': 10034668.0, 'n': 762.0}
{'x': 0.0, 'y': 1829360247.0, 'n': 762.0}
{'x': 0.0, 'y': 1829360247.0, 'n': 762.0}
{'x': 1829360247.0, 'y': 1829360247.0, 'n': 762.0}
{'x': 0.0, 'y': 1829360247.0, 'n': 762.0}
{'x': 0.0, 'y': 643265065.0, 'n': 762.0}
{'x': 0.0, 'y': 643265065.0, 'n': 762.0}
{'x': 643265065.0, 'y': 643265065.0, 'n': 762.0}
{'x': 0.0, 'y': 643265065.0, 'n': 762.0}
{'x': 0.0, 'y': 864413742.0, 'n': 762.0}
{'x': 0.0, 'y': 864413742.0, 'n': 762.0}
{'x': 864413742.0, 'y': 864413742.0, 'n': 762.0}
{'x': 0.0, 'y': 864413742.0, 'n': 762.0}
{'x': 0.0, 'y': 2131112013.0, 'n': 762.0}
{'x': 0.0, 'y': 2131112013.0, 'n': 762.0}
{'x': 2131112013.0, 'y': 2131112013.0, 'n': 762.0}
{'x': 0.0, 'y': 2131112013.0, 'n': 762.0}
{'x': 0.0, 'y': 1859915827.0, 'n': 762.0}
{'x': 0.0, 'y': 1859915827.0, 'n': 762.0}
